"MonthEnd","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","LessThan4WeekWait","LessThan4WeekWaitQF","4To8WeekWait","4To8WeekWaitQF","8To12WeekWait","8To12WeekWaitQF","12To16WeekWait","12To16WeekWaitQF","16To20WeekWait","16To20WeekWaitQF","20To24WeekWait","20To24WeekWaitQF","24To28WeekWait","24To28WeekWaitQF","28To32WeekWait","28To32WeekWaitQF","32To36WeekWait","32To36WeekWaitQF","36To40WeekWait","36To40WeekWaitQF","40To44WeekWait","40To44WeekWaitQF","44To48WeekWait","44To48WeekWaitQF","48To52WeekWait","48To52WeekWaitQF","52To65WeekWait","52To65WeekWaitQF","65To78WeekWait","65To78WeekWaitQF","78To91WeekWait","78To91WeekWaitQF","91To104WeekWait","91To104WeekWaitQF","Over104WeekWait","Over104WeekWaitQF"
"20180630","S08000017",,"Inpatient/Day case","AQ",,5,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"Inpatient/Day case","AQ",,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000017",,"Inpatient/Day case","AQ",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"Inpatient/Day case","AQ",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220630","S08000017",,"Inpatient/Day case","AQ",,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000017",,"Inpatient/Day case","AQ",,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000017",,"Inpatient/Day case","AQ",,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"Inpatient/Day case","AQ",,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"Inpatient/Day case","AQ",,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"Inpatient/Day case","AQ",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"Inpatient/Day case","AQ",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220930","S08000017",,"Inpatient/Day case","AQ",,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000017",,"Inpatient/Day case","AQ",,3,,5,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000017",,"Inpatient/Day case","AQ",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000017",,"Inpatient/Day case","AQ",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000017",,"Inpatient/Day case","AQ",,3,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000017",,"Inpatient/Day case","AQ",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000017",,"Inpatient/Day case","AQ",,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000017",,"Inpatient/Day case","AQ",,1,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000017",,"Inpatient/Day case","AQ",,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000017",,"Inpatient/Day case","AQ",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000017",,"Inpatient/Day case","AQ",,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20230331","S08000017",,"Inpatient/Day case","AQ",,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000017",,"Inpatient/Day case","AQ",,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000017",,"Inpatient/Day case","AQ",,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000017",,"Inpatient/Day case","AQ",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000017",,"Inpatient/Day case","AQ",,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000017",,"Inpatient/Day case","AQ",,1,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000017",,"Inpatient/Day case","AQ",,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000017",,"Inpatient/Day case","AQ",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000017",,"Inpatient/Day case","AQ",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000017",,"Inpatient/Day case","AQ",,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20221231","S08000017",,"Inpatient/Day case","AQ",,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"Inpatient/Day case","AR",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000017",,"Inpatient/Day case","AR",,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000017",,"Inpatient/Day case","AR",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000017",,"Inpatient/Day case","C1",,215,,89,,39,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000017",,"Inpatient/Day case","C1",,258,,107,,57,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000017",,"Inpatient/Day case","C1",,234,,119,,35,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000017",,"Inpatient/Day case","C1",,163,,120,,50,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000017",,"Inpatient/Day case","C1",,161,,93,,90,,9,,3,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000017",,"Inpatient/Day case","C1",,223,,145,,125,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"Inpatient/Day case","C1",,182,,104,,65,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000017",,"Inpatient/Day case","C1",,60,,24,,11,,52,,93,,84,,32,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"Inpatient/Day case","C1",,172,,86,,49,,19,,6,,4,,1,,7,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220630","S08000017",,"Inpatient/Day case","C1",,126,,42,,39,,33,,25,,21,,20,,24,,21,,23,,22,,11,,10,,25,,0,,0,,0,,0,
"20130930","S08000017",,"Inpatient/Day case","C1",,264,,174,,41,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000017",,"Inpatient/Day case","C1",,257,,124,,40,,3,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000017",,"Inpatient/Day case","C1",,177,,131,,63,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"Inpatient/Day case","C1",,171,,159,,37,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"Inpatient/Day case","C1",,139,,102,,62,,9,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"Inpatient/Day case","C1",,164,,121,,82,,59,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"Inpatient/Day case","C1",,204,,154,,64,,5,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"Inpatient/Day case","C1",,69,,27,,28,,9,,12,,5,,10,,51,,32,,18,,3,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"Inpatient/Day case","C1",,179,,65,,44,,38,,38,,25,,17,,4,,3,,0,,3,,2,,1,,0,,0,,0,,0,,0,
"20220930","S08000017",,"Inpatient/Day case","C1",,205,,50,,34,,25,,21,,19,,19,,16,,20,,15,,20,,14,,10,,22,,4,,0,,0,,0,
"20130331","S08000017",,"Inpatient/Day case","C1",,212,,121,,40,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000017",,"Inpatient/Day case","C1",,234,,151,,81,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000017",,"Inpatient/Day case","C1",,174,,117,,59,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000017",,"Inpatient/Day case","C1",,190,,105,,86,,14,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000017",,"Inpatient/Day case","C1",,202,,113,,95,,30,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000017",,"Inpatient/Day case","C1",,251,,97,,80,,5,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000017",,"Inpatient/Day case","C1",,186,,122,,65,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000017",,"Inpatient/Day case","C1",,134,,110,,102,,19,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000017",,"Inpatient/Day case","C1",,136,,27,,21,,19,,28,,20,,7,,6,,0,,1,,1,,0,,0,,7,,0,,0,,0,,0,
"20220331","S08000017",,"Inpatient/Day case","C1",,127,,62,,41,,27,,49,,26,,40,,20,,20,,23,,23,,17,,11,,2,,1,,0,,0,,0,
"20230331","S08000017",,"Inpatient/Day case","C1",,253,,162,,126,,75,,50,,28,,36,,37,,15,,6,,15,,6,,12,,31,,13,,0,,0,,0,
"20121231","S08000017",,"Inpatient/Day case","C1",,169,,118,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000017",,"Inpatient/Day case","C1",,239,,170,,102,,6,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000017",,"Inpatient/Day case","C1",,242,,181,,70,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000017",,"Inpatient/Day case","C1",,172,,151,,60,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000017",,"Inpatient/Day case","C1",,194,,147,,79,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000017",,"Inpatient/Day case","C1",,142,,143,,83,,10,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000017",,"Inpatient/Day case","C1",,102,,121,,62,,1,,1,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000017",,"Inpatient/Day case","C1",,145,,136,,76,,11,,4,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000017",,"Inpatient/Day case","C1",,114,,49,,29,,7,,8,,2,,2,,1,,0,,0,,5,,2,,2,,0,,0,,0,,0,,0,
"20211231","S08000017",,"Inpatient/Day case","C1",,140,,82,,45,,51,,37,,27,,29,,33,,19,,20,,1,,0,,2,,3,,0,,0,,0,,0,
"20221231","S08000017",,"Inpatient/Day case","C1",,212,,77,,41,,59,,35,,16,,11,,14,,10,,19,,11,,16,,13,,29,,2,,0,,0,,0,
"20130630","S08000017",,"Inpatient/Day case","C12",,2,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000017",,"Inpatient/Day case","C12",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000017",,"Inpatient/Day case","C12",,44,,26,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000017",,"Inpatient/Day case","C12",,20,,3,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000017",,"Inpatient/Day case","C12",,23,,7,,13,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000017",,"Inpatient/Day case","C12",,15,,13,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"Inpatient/Day case","C12",,17,,7,,9,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000017",,"Inpatient/Day case","C12",,10,,4,,2,,6,,6,,10,,4,,1,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"Inpatient/Day case","C12",,9,,10,,1,,1,,0,,2,,2,,3,,1,,2,,0,,2,,1,,0,,1,,1,,0,,0,
"20220630","S08000017",,"Inpatient/Day case","C12",,14,,16,,8,,6,,7,,1,,1,,1,,1,,0,,0,,0,,2,,1,,1,,2,,0,,0,
"20130930","S08000017",,"Inpatient/Day case","C12",,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000017",,"Inpatient/Day case","C12",,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000017",,"Inpatient/Day case","C12",,65,,6,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"Inpatient/Day case","C12",,24,,16,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"Inpatient/Day case","C12",,15,,9,,12,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"Inpatient/Day case","C12",,22,,13,,7,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"Inpatient/Day case","C12",,6,,4,,11,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"Inpatient/Day case","C12",,13,,9,,6,,1,,1,,0,,1,,3,,4,,2,,2,,0,,1,,0,,0,,0,,0,,0,
"20210930","S08000017",,"Inpatient/Day case","C12",,13,,12,,8,,0,,2,,4,,0,,1,,2,,1,,2,,0,,2,,3,,0,,1,,0,,0,
"20220930","S08000017",,"Inpatient/Day case","C12",,11,,3,,3,,2,,3,,3,,0,,0,,2,,0,,0,,0,,0,,1,,0,,0,,1,,0,
"20130331","S08000017",,"Inpatient/Day case","C12",,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000017",,"Inpatient/Day case","C12",,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000017",,"Inpatient/Day case","C12",,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000017",,"Inpatient/Day case","C12",,13,,11,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000017",,"Inpatient/Day case","C12",,20,,7,,5,,2,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000017",,"Inpatient/Day case","C12",,15,,4,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000017",,"Inpatient/Day case","C12",,14,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000017",,"Inpatient/Day case","C12",,9,,14,,15,,7,,2,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000017",,"Inpatient/Day case","C12",,15,,2,,3,,4,,3,,2,,4,,2,,1,,1,,0,,0,,0,,2,,3,,0,,0,,0,
"20220331","S08000017",,"Inpatient/Day case","C12",,15,,20,,3,,3,,3,,1,,3,,1,,1,,2,,1,,1,,0,,1,,2,,1,,0,,0,
"20230331","S08000017",,"Inpatient/Day case","C12",,16,,11,,4,,2,,2,,1,,0,,1,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,
"20121231","S08000017",,"Inpatient/Day case","C12",,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000017",,"Inpatient/Day case","C12",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000017",,"Inpatient/Day case","C12",,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000017",,"Inpatient/Day case","C12",,15,,37,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000017",,"Inpatient/Day case","C12",,7,,21,,9,,3,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000017",,"Inpatient/Day case","C12",,18,,4,,8,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000017",,"Inpatient/Day case","C12",,16,,8,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000017",,"Inpatient/Day case","C12",,25,,9,,6,,1,,2,,8,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000017",,"Inpatient/Day case","C12",,16,,8,,3,,4,,3,,3,,2,,1,,0,,0,,0,,2,,2,,3,,0,,0,,0,,0,
"20211231","S08000017",,"Inpatient/Day case","C12",,23,,9,,6,,5,,5,,2,,2,,1,,4,,0,,1,,0,,1,,2,,2,,0,,0,,0,
"20221231","S08000017",,"Inpatient/Day case","C12",,9,,5,,7,,1,,2,,2,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,
"20130630","S08000017",,"Inpatient/Day case","C13",,93,,45,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000017",,"Inpatient/Day case","C13",,148,,75,,26,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000017",,"Inpatient/Day case","C13",,115,,94,,35,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000017",,"Inpatient/Day case","C13",,119,,87,,35,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000017",,"Inpatient/Day case","C13",,66,,80,,26,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000017",,"Inpatient/Day case","C13",,100,,85,,33,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"Inpatient/Day case","C13",,123,,85,,51,,30,,7,,2,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000017",,"Inpatient/Day case","C13",,11,,2,,8,,23,,76,,90,,17,,11,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"Inpatient/Day case","C13",,82,,62,,17,,26,,12,,1,,5,,8,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220630","S08000017",,"Inpatient/Day case","C13",,75,,56,,25,,10,,15,,17,,20,,18,,19,,7,,0,,0,,4,,2,,0,,0,,0,,0,
"20130930","S08000017",,"Inpatient/Day case","C13",,109,,49,,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000017",,"Inpatient/Day case","C13",,118,,74,,35,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000017",,"Inpatient/Day case","C13",,105,,62,,22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"Inpatient/Day case","C13",,74,,95,,51,,3,,0,,2,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"Inpatient/Day case","C13",,73,,63,,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"Inpatient/Day case","C13",,108,,101,,56,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"Inpatient/Day case","C13",,111,,91,,48,,15,,5,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"Inpatient/Day case","C13",,76,,35,,8,,2,,0,,2,,1,,31,,21,,4,,6,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"Inpatient/Day case","C13",,58,,58,,49,,24,,13,,1,,2,,3,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,
"20220930","S08000017",,"Inpatient/Day case","C13",,73,,77,,74,,41,,29,,24,,3,,10,,11,,12,,12,,10,,7,,2,,1,,0,,0,,0,
"20130331","S08000017",,"Inpatient/Day case","C13",,82,,33,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000017",,"Inpatient/Day case","C13",,101,,81,,43,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000017",,"Inpatient/Day case","C13",,95,,83,,24,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000017",,"Inpatient/Day case","C13",,66,,55,,80,,14,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000017",,"Inpatient/Day case","C13",,106,,95,,59,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000017",,"Inpatient/Day case","C13",,93,,68,,50,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000017",,"Inpatient/Day case","C13",,67,,137,,64,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000017",,"Inpatient/Day case","C13",,60,,92,,77,,20,,14,,9,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000017",,"Inpatient/Day case","C13",,64,,9,,18,,32,,80,,37,,6,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000017",,"Inpatient/Day case","C13",,52,,39,,53,,28,,31,,25,,11,,6,,3,,2,,1,,1,,0,,0,,0,,0,,0,,0,
"20230331","S08000017",,"Inpatient/Day case","C13",,62,,44,,53,,31,,42,,34,,38,,28,,40,,15,,5,,10,,6,,13,,3,,0,,0,,0,
"20121231","S08000017",,"Inpatient/Day case","C13",,83,,41,,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000017",,"Inpatient/Day case","C13",,100,,78,,40,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000017",,"Inpatient/Day case","C13",,82,,74,,36,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000017",,"Inpatient/Day case","C13",,108,,127,,45,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000017",,"Inpatient/Day case","C13",,84,,95,,39,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000017",,"Inpatient/Day case","C13",,88,,77,,47,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000017",,"Inpatient/Day case","C13",,96,,82,,74,,6,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000017",,"Inpatient/Day case","C13",,105,,96,,53,,29,,20,,12,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000017",,"Inpatient/Day case","C13",,60,,97,,34,,6,,1,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20211231","S08000017",,"Inpatient/Day case","C13",,69,,68,,61,,17,,16,,6,,11,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20221231","S08000017",,"Inpatient/Day case","C13",,58,,81,,54,,45,,33,,45,,28,,14,,19,,3,,6,,5,,8,,15,,0,,0,,0,,0,
"20130630","S08000017",,"Inpatient/Day case","C3",,31,,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000017",,"Inpatient/Day case","C3",,21,,16,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000017",,"Inpatient/Day case","C3",,27,,14,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000017",,"Inpatient/Day case","C3",,32,,32,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000017",,"Inpatient/Day case","C3",,13,,5,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000017",,"Inpatient/Day case","C3",,8,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"Inpatient/Day case","C3",,8,,3,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
