Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,SIMD,SIMDQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
2017Q4,,S27000001,,S27000001,d,Emergency Inpatients,,5,,16,310,19.375,,15,319,21.2666666666667,
2018Q1,,S27000001,,S27000001,d,Emergency Inpatients,,5,,11,196,17.8181818181818,,5,157,31.4,
2018Q2,,S27000001,,S27000001,d,Emergency Inpatients,,5,,11,153,13.9090909090909,,5,44,8.8,
2018Q3,,S27000001,,S27000001,d,Emergency Inpatients,,5,,13,349,26.8461538461538,,5,76,15.2,
2018Q4,,S27000001,,S27000001,d,Emergency Inpatients,,5,,28,707,25.25,,18,333,18.5,
2019Q1,,S27000001,,S27000001,d,Emergency Inpatients,,5,,32,787,24.59375,,21,341,16.2380952380952,
2019Q2,,S27000001,,S27000001,d,Emergency Inpatients,,5,,18,327,18.1666666666667,,15,246,16.4,
2019Q3,,S27000001,,S27000001,d,Emergency Inpatients,,5,,29,903,31.1379310344828,,16,230,14.375,
2019Q4,,S27000001,,S27000001,d,Emergency Inpatients,,5,,34,1585,46.6176470588235,,21,874,41.6190476190476,
2020Q1,,S27000001,,S27000001,d,Emergency Inpatients,,5,,17,638,37.5294117647059,,11,368,33.4545454545455,
2020Q2,,S27000001,,S27000001,d,Emergency Inpatients,,5,,17,378,22.2352941176471,,10,49,4.9,
2020Q3,,S27000001,,S27000001,d,Emergency Inpatients,,5,,13,734,56.4615384615385,,10,364,36.4,
2020Q4,,S27000001,,S27000001,d,Emergency Inpatients,,5,,19,487,25.6315789473684,,12,152,12.6666666666667,
2021Q1,,S27000001,,S27000001,d,Emergency Inpatients,,5,,15,319,21.2666666666667,,10,107,10.7,
2021Q2,,S27000001,,S27000001,d,Emergency Inpatients,,5,,18,379,21.0555555555556,,14,293,20.9285714285714,
2021Q3,,S27000001,,S27000001,d,Emergency Inpatients,,5,,10,204,20.4,,5,189,37.8,
2021Q4,,S27000001,,S27000001,d,Emergency Inpatients,,5,,10,176,17.6,,10,167,16.7,
2022Q1,,S27000001,,S27000001,d,Emergency Inpatients,,5,,5,50,10,,0,49,,z
2022Q2,,S27000001,,S27000001,d,Emergency Inpatients,,5,,5,1266,253.2,,0,14,,z
2022Q3,,S27000001,,S27000001,d,Emergency Inpatients,,5,,21,363,17.2857142857143,,17,289,17,
2022Q4,p,S27000001,,S27000001,d,Emergency Inpatients,,5,,5,89,17.8,,5,42,8.4,
2018Q4,,S27000001,,S27000001,d,Emergency Inpatients,,,:,0,6,,z,0,5,,z
2019Q1,,S27000001,,S27000001,d,Emergency Inpatients,,,:,0,0,,z,0,0,,z
2020Q4,,S27000001,,S27000001,d,Emergency Inpatients,,,:,0,10,,z,0,0,,z
2017Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,35533,77918,2.19283482959502,,34844,249136,7.15004017908392,
2018Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,34861,79746,2.28754195232495,,34517,258104,7.47759075238288,
2018Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,34914,75998,2.17671994042504,,34509,248706,7.20698948100496,
2018Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,35285,75534,2.14068300977753,,34726,242148,6.97310372631458,
2018Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,35374,75963,2.14742466218126,,34792,241644,6.94538974476891,
2019Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,36067,77854,2.15859372833892,,35544,249585,7.02186022957461,
2019Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,36444,75792,2.07968389858413,,35948,248433,6.91089907644375,
2019Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,37041,74220,2.00372560136065,,36431,247151,6.78408498256979,
2019Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,36223,75686,2.08944593214256,,35651,249187,6.98962160949202,
2020Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,32856,70864,2.15680545410275,,32953,261446,7.93390586593026,
2020Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,27841,50158,1.80158758665278,,27019,181768,6.72741404197046,
2020Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,33021,62907,1.90506041609885,,32412,212878,6.56787609527336,
2020Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,31397,67640,2.15434595662006,,30932,229717,7.42651622914781,
2021Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,30543,67735,2.2176930884327,,29948,234009,7.81384399626018,
2021Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,34733,68173,1.96277315521262,,34237,238902,6.97788941788124,
2021Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,33329,70198,2.10621380779501,,32797,239532,7.30347287861695,
2021Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,31628,74797,2.36489819147591,,31285,257672,8.23627936710884,
2022Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,30023,70965,2.36368783932319,,29597,242877,8.2061357570024,
2022Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,30596,71671,2.34249575107857,,30111,252512,8.38603832486467,
2022Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,1,,30434,73605,2.41851219031347,,30059,256699,8.53983831797465,
2022Q4,p,S92000003,d,S92000003,d,Emergency Inpatients,,1,,30243,76788,2.53903382600932,,29989,258965,8.63533295541699,
2017Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,29067,69113,2.37771355833075,,28396,217986,7.67664459783068,
2018Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,29187,72393,2.480316579299,,28785,230418,8.00479416362689,
2018Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,28875,68496,2.37215584415584,,28534,218674,7.66362935445434,
2018Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,28804,69211,2.40282599638939,,28146,208955,7.4239678817594,
2018Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,29350,69642,2.37281090289608,,28845,222476,7.71280984572716,
2019Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,29289,69210,2.36300317525351,,28920,219501,7.5899377593361,
2019Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,30198,67407,2.23216769322472,,29619,210722,7.11441979810257,
2019Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,30299,66195,2.18472556850061,,29809,213834,7.17347109933242,
2019Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,30278,68867,2.27448972851575,,29718,225388,7.58422504879198,
2020Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,27724,66393,2.39478430240946,,27857,233896,8.39630972466525,
2020Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,22846,44064,1.92874026087718,,22169,153306,6.9153322206685,
2020Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,27474,55399,2.01641552012812,,26900,184118,6.84453531598513,
2020Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,26245,60129,2.29106496475519,,25792,199048,7.7174317617866,
2021Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,25982,60816,2.34069740589639,,25477,203914,8.00384660674334,
2021Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,28868,60823,2.10693501454898,,28312,201973,7.13383017801639,
2021Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,27982,63364,2.26445572153527,,27543,212475,7.71430127437098,
2021Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,26594,65867,2.47676167556592,,26240,217158,8.27583841463415,
2022Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,25577,65606,2.56503890213864,,25008,213575,8.54026711452335,
2022Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,26735,64574,2.41533570226295,,26342,225096,8.54513704350467,
2022Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,2,,26140,67830,2.59487375669472,,25766,221867,8.61084374757432,
2022Q4,p,S92000003,d,S92000003,d,Emergency Inpatients,,2,,26237,68393,2.60673857529443,,25914,227957,8.79667361271899,
2017Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,24233,61274,2.52853546816325,,23604,188388,7.98118962887646,
2018Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,24230,61919,2.55546842756913,,23753,189565,7.98067612512104,
2018Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,23824,58004,2.4346877098724,,23474,187162,7.97316179602965,
2018Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,23467,58922,2.51084501640602,,22934,173416,7.56152437429145,
2018Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,24193,58824,2.43144711280122,,23712,184406,7.77690620782726,
2019Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,24298,60237,2.47909292945921,,23789,179663,7.55235613098491,
2019Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,25070,59764,2.38388512165935,,24525,188935,7.70377166156983,
2019Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,24849,58777,2.36536681556602,,24385,182076,7.46672134508919,
2019Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,25657,61626,2.40191760533188,,25008,187709,7.5059580934101104,
2020Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,23188,59713,2.57516819044333,,23230,208729,8.98532070598364,
2020Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,19032,38480,2.02185792349727,,18318,132714,7.24500491320013,
2020Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,22725,48343,2.12730473047305,,22174,150416,6.78344006494092,
2020Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,22156,54065,2.44019678642354,,21649,165616,7.6500531202365,
2021Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,21618,54741,2.53219539272828,,21147,174732,8.26273230245425,
2021Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,23985,54891,2.28855534709193,,23414,174179,7.43909626719057,
2021Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,23034,55259,2.39901884171225,,22461,169394,7.5416944926762,
2021Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,22844,59059,2.58531780773945,,22489,191394,8.51056071857352,
2022Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,21826,61850,2.83377623018418,,21295,185330,8.70298192063865,
2022Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,22491,62619,2.78418033880219,,22012,194107,8.81823550790478,
2022Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,3,,22618,63393,2.80276770713591,,22276,193536,8.68809481055845,
2022Q4,p,S92000003,d,S92000003,d,Emergency Inpatients,,3,,22426,65788,2.93355926157139,,22059,198462,8.9968720250238,
2017Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,20246,51253,2.53151239751062,,19820,149673,7.55161453077699,
2018Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,20081,53611,2.66973756287037,,19767,158000,7.99311984620833,
2018Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,20360,51310,2.52013752455796,,19971,150134,7.5176005207551,
2018Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,20148,50634,2.51310303752233,,19751,146354,7.40995392638347,
2018Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,20737,53313,2.57091189660992,,20390,158122,7.75487984306032,
2019Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,20601,51214,2.48599582544537,,20370,155502,7.63387334315169,
2019Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,21186,51091,2.41154536014349,,20779,148875,7.16468549978344,
2019Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,21174,50618,2.39057334466799,,20714,150632,7.27198995848219,
2019Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,21373,50978,2.38515884527207,,20990,158095,7.53191996188661,
2020Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,19494,50132,2.5716630758182,,19613,164638,8.39433029113343,
2020Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,16417,34206,2.0835719071694,,15955,114906,7.20188028831087,
2020Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,19491,42328,2.17166897542455,,19013,129667,6.81991269131647,
2020Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,18711,46311,2.47506814173481,,18442,136668,7.41069298340744,
2021Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,18309,47385,2.58807144027527,,17893,142253,7.9502039903873,
2021Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,20519,47500,2.31492762805205,,20117,143947,7.15549038126957,
2021Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,20164,50485,2.50371950009919,,19771,145740,7.37140255930403,
2021Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,19796,52914,2.67296423519903,,19466,161545,8.2988287270112,
2022Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,19190,51665,2.69228764981761,,18809,153803,8.17709607102983,
2022Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,19675,54073,2.74831003811944,,19361,166979,8.62450286658747,
2022Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,4,,19578,53966,2.75646133415058,,19233,169568,8.816513284459,
2022Q4,p,S92000003,d,S92000003,d,Emergency Inpatients,,4,,19761,54294,2.74753301958403,,19662,169771,8.63447258671549,
2017Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,17335,45242,2.60986443611191,,17008,135329,7.95678504233302,
2018Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,17076,46780,2.73951745139377,,16898,141404,8.36809089833116,
2018Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,16790,45282,2.69696247766528,,16679,143071,8.5779123448648,
2018Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,16736,42676,2.54995219885277,,16410,128877,7.85356489945155,
2018Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,17817,45894,2.57585452096313,,17565,138600,7.89069171648164,
2019Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,17533,44690,2.54890777391205,,17318,137816,7.95796281325788,
2019Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,17827,43275,2.42749761597577,,17564,134290,7.64575267592803,
2019Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,18140,45244,2.4941565600882,,17735,135612,7.6465745700592,
2019Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,18019,42986,2.38559298518231,,17767,147009,8.27427252771993,
2020Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,16373,41084,2.50925303853906,,16531,146978,8.89105317282681,
2020Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,13622,27650,2.02980472764645,,13251,96830,7.30737302845068,
2020Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,16296,35110,2.15451644575356,,16006,113716,7.10458578033238,
2020Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,15714,37997,2.41803487336133,,15387,119923,7.79378696302073,
2021Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,15550,38589,2.4816077170418,,15327,129766,8.46649703138253,
2021Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,17337,39688,2.28920805214282,,16972,125464,7.39241102993165,
2021Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,16623,41788,2.51386632978403,,16408,131819,8.03382496343247,
2021Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,16480,43378,2.63216019417476,,16285,138035,8.47620509671477,
2022Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,15947,41865,2.6252586693422,,15649,138199,8.83117132085117,
2022Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,16412,45575,2.77693151352669,,16176,152710,9.44052917903066,
2022Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,5,,16388,45300,2.76421772028313,,16140,145382,9.00755885997522,
2022Q4,p,S92000003,d,S92000003,d,Emergency Inpatients,,5,,16658,48733,2.92550126065554,,16585,154975,9.34428700633102,
2017Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,1265,2292,1.81185770750988,,1244,5166,4.15273311897106,
2018Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,978,2075,2.12167689161554,,976,4712,4.82786885245902,
2018Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,1624,3008,1.85221674876847,,1588,6438,4.05415617128463,
2018Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,2038,3785,1.85721295387635,,1981,7308,3.68904593639576,
2018Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,1229,2279,1.85435313262815,,1217,4774,3.9227608874281,
2019Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,1057,1942,1.83727530747398,,1056,4885,4.62594696969697,
2019Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,1748,3304,1.89016018306636,,1687,6687,3.963841138115,
2019Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,2003,3696,1.84523215177234,,1973,7523,3.81297516472377,
2019Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,1227,2203,1.79543602281989,,1192,5235,4.39177852348993,
2020Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,856,1709,1.9964953271028,,876,4557,5.20205479452055,
2020Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,540,815,1.50925925925926,,532,1693,3.18233082706767,
2020Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,1054,1730,1.64136622390892,,1019,3428,3.36408243375859,
2020Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,563,1024,1.81882770870337,,570,2315,4.06140350877193,
2021Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,454,1258,2.77092511013216,,438,2140,4.88584474885845,
2021Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,898,1553,1.7293986636971,,848,3357,3.95872641509434,
2021Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,1350,2919,2.16222222222222,,1328,5563,4.18900602409639,
2021Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,854,1902,2.2271662763466,,844,4528,5.36492890995261,
2022Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,642,1566,2.4392523364486,,632,3476,5.5,
2022Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,1221,2920,2.39148239148239,,1175,5375,4.57446808510638,
2022Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,,:,1436,3401,2.36838440111421,,1408,6741,4.78764204545455,
2022Q4,p,S92000003,d,S92000003,d,Emergency Inpatients,,,:,826,2099,2.54116222760291,,824,5911,7.17354368932039,
2019Q3,,S08000015,,A101H,,Transfers,,3,,0,0,,z,0,0,,z
2018Q1,,S08000015,,A101H,,Transfers,,4,,0,0,,z,0,0,,z
2017Q4,,S08000015,,S08000015,d,Transfers,,1,,3076,22932,7.45513654096229,,0,0,,z
2018Q1,,S08000015,,S08000015,d,Transfers,,1,,2930,23983,8.18532423208191,,0,0,,z
2018Q2,,S08000015,,S08000015,d,Transfers,,1,,2718,21645,7.9635761589404,,0,0,,z
2018Q3,,S08000015,,S08000015,d,Transfers,,1,,2573,19990,7.76914108045084,,0,0,,z
2018Q4,,S08000015,,S08000015,d,Transfers,,1,,2690,20107,7.47472118959108,,0,0,,z
2019Q1,,S08000015,,S08000015,d,Transfers,,1,,2571,20588,8.00777907429016,,0,0,,z
2019Q2,,S08000015,,S08000015,d,Transfers,,1,,2521,18982,7.52955176517255,,0,0,,z
2019Q3,,S08000015,,S08000015,d,Transfers,,1,,2433,18098,7.43855322646938,,0,0,,z
2019Q4,,S08000015,,S08000015,d,Transfers,,1,,2544,19380,7.61792452830189,,0,0,,z
2020Q1,,S08000015,,S08000015,d,Transfers,,1,,2359,21628,9.16829164900382,,0,0,,z
2020Q2,,S08000015,,S08000015,d,Transfers,,1,,1888,15713,8.32256355932203,,0,0,,z
2020Q3,,S08000015,,S08000015,d,Transfers,,1,,2159,16748,7.75729504400185,,0,0,,z
2020Q4,,S08000015,,S08000015,d,Transfers,,1,,2127,19925,9.36765397273155,,0,0,,z
2021Q1,,S08000015,,S08000015,d,Transfers,,1,,2133,20060,9.40459446788561,,0,0,,z
2021Q2,,S08000015,,S08000015,d,Transfers,,1,,2190,19254,8.79178082191781,,0,0,,z
2021Q3,,S08000015,,S08000015,d,Transfers,,1,,2200,17856,8.11636363636364,,0,0,,z
2021Q4,,S08000015,,S08000015,d,Transfers,,1,,2186,20647,9.44510521500457,,0,0,,z
2022Q1,,S08000015,,S08000015,d,Transfers,,1,,1753,18644,10.6354820308043,,0,0,,z
2022Q2,,S08000015,,S08000015,d,Transfers,,1,,1655,19438,11.7450151057402,,0,0,,z
2022Q3,,S08000015,,S08000015,d,Transfers,,1,,1685,18063,10.719881305638,,0,0,,z
2022Q4,p,S08000015,,S08000015,d,Transfers,,1,,1592,17271,10.8486180904523,,0,0,,z
2017Q4,,S08000015,,S08000015,d,Transfers,,2,,2132,16228,7.61163227016886,,0,0,,z
2018Q1,,S08000015,,S08000015,d,Transfers,,2,,2056,16227,7.89250972762646,,0,0,,z
2018Q2,,S08000015,,S08000015,d,Transfers,,2,,1962,17211,8.77217125382263,,0,0,,z
2018Q3,,S08000015,,S08000015,d,Transfers,,2,,1859,13887,7.47014523937601,,0,0,,z
2018Q4,,S08000015,,S08000015,d,Transfers,,2,,1845,13578,7.35934959349593,,0,0,,z
2019Q1,,S08000015,,S08000015,d,Transfers,,2,,1865,13672,7.33083109919571,,0,0,,z
2019Q2,,S08000015,,S08000015,d,Transfers,,2,,1696,12141,7.15860849056604,,0,0,,z
2019Q3,,S08000015,,S08000015,d,Transfers,,2,,1782,13936,7.82042648709315,,0,0,,z
2019Q4,,S08000015,,S08000015,d,Transfers,,2,,1739,14568,8.37722829212191,,0,0,,z
2020Q1,,S08000015,,S08000015,d,Transfers,,2,,1574,14172,9.00381194409149,,0,0,,z
2020Q2,,S08000015,,S08000015,d,Transfers,,2,,1230,11003,8.94552845528455,,0,0,,z
2020Q3,,S08000015,,S08000015,d,Transfers,,2,,1573,11625,7.39033693579148,,0,0,,z
2020Q4,,S08000015,,S08000015,d,Transfers,,2,,1584,13572,8.56818181818182,,0,0,,z
2021Q1,,S08000015,,S08000015,d,Transfers,,2,,1486,14196,9.55316285329744,,0,0,,z
2021Q2,,S08000015,,S08000015,d,Transfers,,2,,1585,13447,8.48391167192429,,0,0,,z
2021Q3,,S08000015,,S08000015,d,Transfers,,2,,1531,14343,9.36838667537557,,0,0,,z
2021Q4,,S08000015,,S08000015,d,Transfers,,2,,1530,14719,9.6202614379085,,0,0,,z
2022Q1,,S08000015,,S08000015,d,Transfers,,2,,1255,13253,10.5601593625498,,0,0,,z
2022Q2,,S08000015,,S08000015,d,Transfers,,2,,1301,14469,11.1214450422752,,0,0,,z
2022Q3,,S08000015,,S08000015,d,Transfers,,2,,1178,13111,11.1298811544992,,0,0,,z
2022Q4,p,S08000015,,S08000015,d,Transfers,,2,,1188,13762,11.5841750841751,,0,0,,z
2017Q4,,S08000015,,S08000015,d,Transfers,,3,,1496,12313,8.23061497326203,,0,0,,z
2018Q1,,S08000015,,S08000015,d,Transfers,,3,,1309,10863,8.2987012987013,,0,0,,z
2018Q2,,S08000015,,S08000015,d,Transfers,,3,,1210,10694,8.83801652892562,,0,0,,z
2018Q3,,S08000015,,S08000015,d,Transfers,,3,,1153,8876,7.69817866435386,,0,0,,z
2018Q4,,S08000015,,S08000015,d,Transfers,,3,,1215,9633,7.9283950617284,,0,0,,z
2019Q1,,S08000015,,S08000015,d,Transfers,,3,,1186,9071,7.64839797639123,,0,0,,z
2019Q2,,S08000015,,S08000015,d,Transfers,,3,,1255,9826,7.82948207171315,,0,0,,z
2019Q3,,S08000015,,S08000015,d,Transfers,,3,,1125,9350,8.31111111111111,,0,0,,z
2019Q4,,S08000015,,S08000015,d,Transfers,,3,,1085,8759,8.07281105990783,,0,0,,z
2020Q1,,S08000015,,S08000015,d,Transfers,,3,,1057,10542,9.97350993377484,,0,0,,z
2020Q2,,S08000015,,S08000015,d,Transfers,,3,,842,7518,8.92874109263658,,0,0,,z
2020Q3,,S08000015,,S08000015,d,Transfers,,3,,1055,8829,8.36872037914692,,0,0,,z
2020Q4,,S08000015,,S08000015,d,Transfers,,3,,1056,9170,8.68371212121212,,0,0,,z
2021Q1,,S08000015,,S08000015,d,Transfers,,3,,941,8934,9.49415515409139,,0,0,,z
2021Q2,,S08000015,,S08000015,d,Transfers,,3,,1093,10147,9.2836230558097,,0,0,,z
2021Q3,,S08000015,,S08000015,d,Transfers,,3,,1103,9429,8.54850407978241,,0,0,,z
2021Q4,,S08000015,,S08000015,d,Transfers,,3,,1069,10644,9.95696913002806,,0,0,,z
2022Q1,,S08000015,,S08000015,d,Transfers,,3,,860,9373,10.8988372093023,,0,0,,z
2022Q2,,S08000015,,S08000015,d,Transfers,,3,,889,10875,12.2328458942632,,0,0,,z
2022Q3,,S08000015,,S08000015,d,Transfers,,3,,913,9440,10.3395399780942,,0,0,,z
2022Q4,p,S08000015,,S08000015,d,Transfers,,3,,822,10053,12.2299270072993,,0,0,,z
2017Q4,,S08000015,,S08000015,d,Transfers,,4,,948,7913,8.34704641350211,,0,0,,z
2018Q1,,S08000015,,S08000015,d,Transfers,,4,,899,8204,9.12569521690767,,0,0,,z
2018Q2,,S08000015,,S08000015,d,Transfers,,4,,879,7200,8.19112627986348,,0,0,,z
2018Q3,,S08000015,,S08000015,d,Transfers,,4,,833,6398,7.68067226890756,,0,0,,z
2018Q4,,S08000015,,S08000015,d,Transfers,,4,,897,8011,8.93088071348941,,0,0,,z
2019Q1,,S08000015,,S08000015,d,Transfers,,4,,836,7330,8.76794258373206,,0,0,,z
2019Q2,,S08000015,,S08000015,d,Transfers,,4,,818,7868,9.61858190709046,,0,0,,z
2019Q3,,S08000015,,S08000015,d,Transfers,,4,,833,8121,9.74909963985594,,0,0,,z
2019Q4,,S08000015,,S08000015,d,Transfers,,4,,812,7517,9.25738916256158,,0,0,,z
2020Q1,,S08000015,,S08000015,d,Transfers,,4,,725,7566,10.4358620689655,,0,0,,z
2020Q2,,S08000015,,S08000015,d,Transfers,,4,,565,4747,8.40176991150443,,0,0,,z
