WeekEnding,HB,HBQF,AdmissionType,AdmissionTypeQF,Specialty,SpecialtyQF,NumberAdmissions,Average20182019,PercentVariation
20210314,S08000016,,All,d,Medical (incl. Cardiology & Cancer),,130,146.5,-11.3
20210314,S08000016,,All,d,Paediatrics (medical & surgical),,19,31.5,-39.7
20210314,S08000016,,All,d,Paediatrics (medical),,19,31.5,-39.7
20210314,S08000016,,All,d,Surgery,,55,63.5,-13.4
20210314,S08000017,,All,d,All,d,348,425,-18.1
20210314,S08000017,,All,d,Cardiology,,7,4.5,55.6
20210314,S08000017,,All,d,Community,,35,39.5,-11.4
20210314,S08000017,,All,d,Gynaecology,,12,13,-7.7
20210314,S08000017,,All,d,Medical (excl. Cardiology & Cancer),,182,211.5,-13.9
20210314,S08000017,,All,d,Medical (incl. Cardiology & Cancer),,189,216,-12.5
20210314,S08000017,,All,d,Paediatrics (medical & surgical),,27,51.5,-47.6
20210314,S08000017,,All,d,Paediatrics (medical),,27,51.5,-47.6
20210314,S08000017,,All,d,Surgery,,85,105,-19
20210314,S08000019,,All,d,All,d,696,1089.5,-36.1
20210314,S08000019,,All,d,Cardiology,,6,13,-53.8
20210314,S08000019,,All,d,Gynaecology,,20,35.5,-43.7
20210314,S08000019,,All,d,Medical (excl. Cardiology & Cancer),,416,683.5,-39.1
20210314,S08000019,,All,d,Medical (incl. Cardiology & Cancer),,422,696.5,-39.4
20210314,S08000019,,All,d,Paediatrics (medical & surgical),,75,87,-13.8
20210314,S08000019,,All,d,Paediatrics (medical),,74,87,-14.9
20210314,S08000019,,All,d,Surgery,,175,264,-33.7
20210314,S08000020,,All,d,Accident & Emergency,,27,45.5,-40.7
20210314,S08000020,,All,d,All,d,1151,1378.5,-16.5
20210314,S08000020,,All,d,Cancer,,37,26,42.3
20210314,S08000020,,All,d,Cardiology,,53,37.5,41.3
20210314,S08000020,,All,d,Community,,36,64.5,-44.2
20210314,S08000020,,All,d,Gynaecology,,21,30.5,-31.1
20210314,S08000020,,All,d,Medical (excl. Cardiology & Cancer),,478,540,-11.5
20210314,S08000020,,All,d,Medical (incl. Cardiology & Cancer),,568,603.5,-5.9
20210314,S08000020,,All,d,Paediatrics (medical & surgical),,90,137,-34.3
20210314,S08000020,,All,d,Paediatrics (medical),,79,122,-35.2
20210314,S08000020,,All,d,Paediatrics (surgical),,11,15,-26.7
20210314,S08000020,,All,d,Surgery,,409,496,-17.5
20210314,S08000022,,All,d,All,d,611,871.5,-29.9
20210314,S08000022,,All,d,Cancer,,5,8,-37.5
20210314,S08000022,,All,d,Cardiology,,11,12,-8.3
20210314,S08000022,,All,d,Community,,73,118,-38.1
20210314,S08000022,,All,d,Gynaecology,,21,26,-19.2
20210314,S08000022,,All,d,Medical (excl. Cardiology & Cancer),,272,363.5,-25.2
20210314,S08000022,,All,d,Medical (incl. Cardiology & Cancer),,288,383.5,-24.9
20210314,S08000022,,All,d,Paediatrics (medical & surgical),,62,93,-33.3
20210314,S08000022,,All,d,Paediatrics (medical),,62,93,-33.3
20210314,S08000022,,All,d,Surgery,,167,250.5,-33.3
20210314,S08000024,,All,d,Accident & Emergency,,185,50.5,266.3
20210314,S08000024,,All,d,All,d,2221,2142.5,3.7
20210314,S08000024,,All,d,Cancer,,95,87,9.2
20210314,S08000024,,All,d,Cardiology,,76,70,8.6
20210314,S08000024,,All,d,Gynaecology,,50,72.5,-31
20210314,S08000024,,All,d,Medical (excl. Cardiology & Cancer),,973,954.5,1.9
20210314,S08000024,,All,d,Medical (incl. Cardiology & Cancer),,1144,1111.5,2.9
20210314,S08000024,,All,d,Paediatrics (medical & surgical),,137,164,-16.5
20210314,S08000024,,All,d,Paediatrics (medical),,115,142,-19
20210314,S08000024,,All,d,Paediatrics (surgical),,22,22,-0
20210314,S08000024,,All,d,Surgery,,704,744,-5.4
20210314,S08000025,,All,d,All,d,38,39,-2.6
20210314,S08000025,,All,d,Medical (excl. Cardiology & Cancer),,24,23,4.3
20210314,S08000025,,All,d,Medical (incl. Cardiology & Cancer),,24,23,4.3
20210314,S08000025,,All,d,Surgery,,12,15.5,-22.6
20210314,S08000026,,All,d,All,d,27,45,-40
20210314,S08000026,,All,d,Medical (excl. Cardiology & Cancer),,16,28.5,-43.9
20210314,S08000026,,All,d,Medical (incl. Cardiology & Cancer),,16,28.5,-43.9
20210314,S08000026,,All,d,Surgery,,11,16.5,-33.3
20210314,S08000028,,All,d,All,d,49,78.5,-37.6
20210314,S08000028,,All,d,Community,,10,13.5,-25.9
20210314,S08000028,,All,d,Medical (excl. Cardiology & Cancer),,30,37.5,-20
20210314,S08000028,,All,d,Medical (incl. Cardiology & Cancer),,30,37.5,-20
20210314,S08000028,,All,d,Surgery,,9,22.5,-60
20210314,S08000029,,All,d,Accident & Emergency,,76,55.5,36.9
20210314,S08000029,,All,d,All,d,857,973,-11.9
20210314,S08000029,,All,d,Cardiology,,34,31.5,7.9
20210314,S08000029,,All,d,Community,,9,11,-18.2
20210314,S08000029,,All,d,Gynaecology,,33,37,-10.8
20210314,S08000029,,All,d,Medical (excl. Cardiology & Cancer),,412,488,-15.6
20210314,S08000029,,All,d,Medical (incl. Cardiology & Cancer),,446,520,-14.2
20210314,S08000029,,All,d,Paediatrics (medical & surgical),,56,97.5,-42.6
20210314,S08000029,,All,d,Paediatrics (medical),,56,97,-42.3
20210314,S08000029,,All,d,Surgery,,237,250.5,-5.4
20210314,S08000030,,All,d,Accident & Emergency,,60,60,-0
20210314,S08000030,,All,d,All,d,1070,1326,-19.3
20210314,S08000030,,All,d,Cancer,,16,24.5,-34.7
20210314,S08000030,,All,d,Cardiology,,41,36,13.9
20210314,S08000030,,All,d,Gynaecology,,41,48,-14.6
20210314,S08000030,,All,d,Medical (excl. Cardiology & Cancer),,528,558.5,-5.5
20210314,S08000030,,All,d,Medical (incl. Cardiology & Cancer),,585,619,-5.5
20210314,S08000030,,All,d,Paediatrics (medical & surgical),,99,160,-38.1
20210314,S08000030,,All,d,Paediatrics (medical),,98,157.5,-37.8
20210314,S08000030,,All,d,Surgery,,281,417.5,-32.7
20210314,S08000031,,All,d,Accident & Emergency,,37,34,8.8
20210314,S08000031,,All,d,All,d,3538,4216.5,-16.1
20210314,S08000031,,All,d,Cancer,,97,87,11.5
20210314,S08000031,,All,d,Cardiology,,121,161,-24.8
20210314,S08000031,,All,d,Gynaecology,,102,152,-32.9
20210314,S08000031,,All,d,Medical (excl. Cardiology & Cancer),,1847,1980,-6.7
20210314,S08000031,,All,d,Medical (incl. Cardiology & Cancer),,2065,2228,-7.3
20210314,S08000031,,All,d,Paediatrics (medical & surgical),,237,287.5,-17.6
20210314,S08000031,,All,d,Paediatrics (medical),,203,239,-15.1
20210314,S08000031,,All,d,Paediatrics (surgical),,34,48.5,-29.9
20210314,S08000031,,All,d,Surgery,,1085,1506.5,-28
20210314,S08000031,,All,d,NA,NA,12,5.5,118.2
20210314,S08000032,,All,d,All,d,1464,1851.5,-20.9
20210314,S08000032,,All,d,Cardiology,,115,79,45.6
20210314,S08000032,,All,d,Gynaecology,,16,50.5,-68.3
20210314,S08000032,,All,d,Medical (excl. Cardiology & Cancer),,863,962.5,-10.3
20210314,S08000032,,All,d,Medical (incl. Cardiology & Cancer),,978,1043,-6.2
20210314,S08000032,,All,d,Paediatrics (medical & surgical),,160,275.5,-41.9
20210314,S08000032,,All,d,Paediatrics (medical),,160,275.5,-41.9
20210314,S08000032,,All,d,Surgery,,305,475,-35.8
20210314,S92000003,d,All,d,Accident & Emergency,,405,276,46.7
20210314,S92000003,d,All,d,All,d,13381,16112,-17
20210314,S92000003,d,All,d,Cancer,,252,235.5,7
20210314,S92000003,d,All,d,Cardiology,,553,540.5,2.3
20210314,S92000003,d,All,d,Community,,180,288,-37.5
20210314,S92000003,d,All,d,Gynaecology,,321,467.5,-31.3
20210314,S92000003,d,All,d,Medical (excl. Cardiology & Cancer),,6733,7644,-11.9
20210314,S92000003,d,All,d,Medical (incl. Cardiology & Cancer),,7538,8420,-10.5
20210314,S92000003,d,All,d,Paediatrics (medical & surgical),,1054,1559.5,-32.4
20210314,S92000003,d,All,d,Paediatrics (medical),,985,1471,-33
20210314,S92000003,d,All,d,Paediatrics (surgical),,69,88.5,-22
20210314,S92000003,d,All,d,Surgery,,3862,5086.5,-24.1
20210314,S92000003,d,All,d,NA,NA,17,7,142.9
20210314,NA,NA,All,d,All,d,204,236,-13.6
20210314,NA,NA,All,d,Cardiology,,73,77.5,-5.8
20210314,NA,NA,All,d,Medical (incl. Cardiology & Cancer),,78,81,-3.7
20210314,NA,NA,All,d,Surgery,,122,155,-21.3
20210321,S08000015,,All,d,Accident & Emergency,,13,36.5,-64.4
20210321,S08000015,,All,d,All,d,862,1179.5,-26.9
20210321,S08000015,,All,d,Cardiology,,18,15,20
20210321,S08000015,,All,d,Medical (excl. Cardiology & Cancer),,517,658.5,-21.5
20210321,S08000015,,All,d,Medical (incl. Cardiology & Cancer),,535,673.5,-20.6
20210321,S08000015,,All,d,Paediatrics (medical & surgical),,82,152.5,-46.2
20210321,S08000015,,All,d,Paediatrics (medical),,82,152.5,-46.2
20210321,S08000015,,All,d,Surgery,,229,316,-27.5
20210321,S08000016,,All,d,All,d,203,265,-23.4
20210321,S08000016,,All,d,Cardiology,,9,10.5,-14.3
20210321,S08000016,,All,d,Community,,14,20.5,-31.7
20210321,S08000016,,All,d,Medical (excl. Cardiology & Cancer),,107,122,-12.3
20210321,S08000016,,All,d,Medical (incl. Cardiology & Cancer),,116,132.5,-12.5
20210321,S08000016,,All,d,Paediatrics (medical & surgical),,21,41,-48.8
20210321,S08000016,,All,d,Paediatrics (medical),,21,41,-48.8
20210321,S08000016,,All,d,Surgery,,52,71,-26.8
20210321,S08000017,,All,d,All,d,382,460.5,-17
20210321,S08000017,,All,d,Cardiology,,7,5,40
20210321,S08000017,,All,d,Community,,27,36.5,-26
20210321,S08000017,,All,d,Gynaecology,,12,16.5,-27.3
20210321,S08000017,,All,d,Medical (excl. Cardiology & Cancer),,197,213,-7.5
20210321,S08000017,,All,d,Medical (incl. Cardiology & Cancer),,204,218,-6.4
20210321,S08000017,,All,d,Paediatrics (medical & surgical),,23,57.5,-60
20210321,S08000017,,All,d,Paediatrics (medical),,23,57.5,-60
20210321,S08000017,,All,d,Surgery,,116,132,-12.1
20210321,S08000019,,All,d,All,d,712,987,-27.9
20210321,S08000019,,All,d,Cardiology,,5,8,-37.5
20210321,S08000019,,All,d,Gynaecology,,26,39,-33.3
20210321,S08000019,,All,d,Medical (excl. Cardiology & Cancer),,429,600,-28.5
20210321,S08000019,,All,d,Medical (incl. Cardiology & Cancer),,434,608,-28.6
20210321,S08000019,,All,d,Paediatrics (medical & surgical),,70,78.5,-10.8
20210321,S08000019,,All,d,Paediatrics (medical),,70,76.5,-8.5
20210321,S08000019,,All,d,Surgery,,177,250.5,-29.3
20210321,S08000020,,All,d,Accident & Emergency,,25,48.5,-48.5
20210321,S08000020,,All,d,All,d,1086,1316,-17.5
20210321,S08000020,,All,d,Cancer,,24,30.5,-21.3
20210321,S08000020,,All,d,Cardiology,,43,38,13.2
20210321,S08000020,,All,d,Community,,26,56.5,-54
20210321,S08000020,,All,d,Gynaecology,,20,31,-35.5
20210321,S08000020,,All,d,Medical (excl. Cardiology & Cancer),,461,504,-8.5
20210321,S08000020,,All,d,Medical (incl. Cardiology & Cancer),,528,572.5,-7.8
20210321,S08000020,,All,d,Paediatrics (medical & surgical),,96,131,-26.7
20210321,S08000020,,All,d,Paediatrics (medical),,87,119,-26.9
20210321,S08000020,,All,d,Paediatrics (surgical),,9,12,-25
20210321,S08000020,,All,d,Surgery,,391,473.5,-17.4
20210321,S08000022,,All,d,All,d,669,890,-24.8
20210321,S08000022,,All,d,Cancer,,5,10.5,-52.4
20210321,S08000022,,All,d,Cardiology,,11,17,-35.3
20210321,S08000022,,All,d,Community,,82,105.5,-22.3
20210321,S08000022,,All,d,Gynaecology,,16,35,-54.3
20210321,S08000022,,All,d,Medical (excl. Cardiology & Cancer),,309,378,-18.3
20210321,S08000022,,All,d,Medical (incl. Cardiology & Cancer),,325,405.5,-19.9
20210321,S08000022,,All,d,Paediatrics (medical & surgical),,66,79,-16.5
20210321,S08000022,,All,d,Paediatrics (medical),,66,79,-16.5
20210321,S08000022,,All,d,Surgery,,180,265,-32.1
20210321,S08000024,,All,d,Accident & Emergency,,177,49,261.2
20210321,S08000024,,All,d,All,d,2105,2145,-1.9
20210321,S08000024,,All,d,Cancer,,95,81.5,16.6
20210321,S08000024,,All,d,Cardiology,,82,77.5,5.8
20210321,S08000024,,All,d,Gynaecology,,56,73,-23.3
20210321,S08000024,,All,d,Medical (excl. Cardiology & Cancer),,944,933.5,1.1
20210321,S08000024,,All,d,Medical (incl. Cardiology & Cancer),,1121,1092.5,2.6
20210321,S08000024,,All,d,Paediatrics (medical & surgical),,116,174,-33.3
20210321,S08000024,,All,d,Paediatrics (medical),,101,149,-32.2
20210321,S08000024,,All,d,Paediatrics (surgical),,15,25,-40
20210321,S08000024,,All,d,Surgery,,631,756.5,-16.6
20210321,S08000025,,All,d,All,d,37,43.5,-14.9
20210321,S08000025,,All,d,Medical (excl. Cardiology & Cancer),,28,27,3.7
20210321,S08000025,,All,d,Medical (incl. Cardiology & Cancer),,28,28,-0
20210321,S08000025,,All,d,Surgery,,8,13.5,-40.7
20210321,S08000026,,All,d,All,d,29,44.5,-34.8
20210321,S08000026,,All,d,Medical (excl. Cardiology & Cancer),,21,31,-32.3
20210321,S08000026,,All,d,Medical (incl. Cardiology & Cancer),,21,31,-32.3
20210321,S08000026,,All,d,Surgery,,8,13,-38.5
20210321,S08000028,,All,d,All,d,50,71,-29.6
20210321,S08000028,,All,d,Community,,13,10,30
20210321,S08000028,,All,d,Medical (excl. Cardiology & Cancer),,24,33.5,-28.4
20210321,S08000028,,All,d,Medical (incl. Cardiology & Cancer),,24,33.5,-28.4
20210321,S08000028,,All,d,Surgery,,11,23,-52.2
20210321,S08000029,,All,d,Accident & Emergency,,82,69,18.8
20210321,S08000029,,All,d,All,d,889,943.5,-5.8
20210321,S08000029,,All,d,Cardiology,,28,33,-15.2
20210321,S08000029,,All,d,Community,,13,13,-0
20210321,S08000029,,All,d,Gynaecology,,26,31.5,-17.5
20210321,S08000029,,All,d,Medical (excl. Cardiology & Cancer),,433,452.5,-4.3
20210321,S08000029,,All,d,Medical (incl. Cardiology & Cancer),,461,486,-5.1
20210321,S08000029,,All,d,Paediatrics (medical & surgical),,63,92.5,-31.9
20210321,S08000029,,All,d,Paediatrics (medical),,63,92.5,-31.9
20210321,S08000029,,All,d,Surgery,,244,249,-2
20210321,S08000030,,All,d,Accident & Emergency,,80,55.5,44.1
20210321,S08000030,,All,d,All,d,1088,1273,-14.5
20210321,S08000030,,All,d,Cancer,,28,23.5,19.1
20210321,S08000030,,All,d,Cardiology,,41,29.5,39
20210321,S08000030,,All,d,Gynaecology,,29,32,-9.4
20210321,S08000030,,All,d,Medical (excl. Cardiology & Cancer),,538,550.5,-2.3
20210321,S08000030,,All,d,Medical (incl. Cardiology & Cancer),,607,603.5,0.6
20210321,S08000030,,All,d,Paediatrics (medical & surgical),,109,152.5,-28.5
20210321,S08000030,,All,d,Paediatrics (medical),,106,152,-30.3
20210321,S08000030,,All,d,Surgery,,263,409,-35.7
20210321,S08000031,,All,d,Accident & Emergency,,34,37,-8.1
20210321,S08000031,,All,d,All,d,3537,4135.5,-14.5
20210321,S08000031,,All,d,Cancer,,83,89.5,-7.3
20210321,S08000031,,All,d,Cardiology,,110,158.5,-30.6
20210321,S08000031,,All,d,Gynaecology,,119,133,-10.5
20210321,S08000031,,All,d,Medical (excl. Cardiology & Cancer),,1811,1905,-4.9
20210321,S08000031,,All,d,Medical (incl. Cardiology & Cancer),,2004,2153,-6.9
20210321,S08000031,,All,d,Paediatrics (medical & surgical),,255,277.5,-8.1
20210321,S08000031,,All,d,Paediatrics (medical),,215,240.5,-10.6
20210321,S08000031,,All,d,Paediatrics (surgical),,40,37,8.1
20210321,S08000031,,All,d,Surgery,,1118,1523.5,-26.6
20210321,S08000031,,All,d,NA,NA,6,10,-40
20210321,S08000032,,All,d,Accident & Emergency,,13,7.5,73.3
20210321,S08000032,,All,d,All,d,1472,1805,-18.4
20210321,S08000032,,All,d,Cardiology,,82,82,-0
20210321,S08000032,,All,d,Gynaecology,,16,48,-66.7
20210321,S08000032,,All,d,Medical (excl. Cardiology & Cancer),,893,936.5,-4.6
20210321,S08000032,,All,d,Medical (incl. Cardiology & Cancer),,975,1019,-4.3
20210321,S08000032,,All,d,Paediatrics (medical & surgical),,160,240,-33.3
20210321,S08000032,,All,d,Paediatrics (medical),,160,238.5,-32.9
20210321,S08000032,,All,d,Surgery,,308,490.5,-37.2
20210321,S92000003,d,All,d,Accident & Emergency,,428,314,36.3
20210321,S92000003,d,All,d,All,d,13324,15778,-15.6
20210321,S92000003,d,All,d,Cancer,,237,237,-0
20210321,S92000003,d,All,d,Cardiology,,510,551.5,-7.5
20210321,S92000003,d,All,d,Community,,179,261.5,-31.5
20210321,S92000003,d,All,d,Gynaecology,,326,441,-26.1
20210321,S92000003,d,All,d,Medical (excl. Cardiology & Cancer),,6716,7349,-8.6
20210321,S92000003,d,All,d,Medical (incl. Cardiology & Cancer),,7463,8137.5,-8.3
20210321,S92000003,d,All,d,Paediatrics (medical & surgical),,1062,1480.5,-28.3
20210321,S92000003,d,All,d,Paediatrics (medical),,995,1402.5,-29.1
20210321,S92000003,d,All,d,Paediatrics (surgical),,67,78,-14.1
20210321,S92000003,d,All,d,Surgery,,3855,5124,-24.8
20210321,S92000003,d,All,d,NA,NA,9,11,-18.2
20210321,NA,NA,All,d,All,d,203,219,-7.3
20210321,NA,NA,All,d,Cardiology,,74,77,-3.9
20210321,NA,NA,All,d,Medical (incl. Cardiology & Cancer),,80,81,-1.2
20210321,NA,NA,All,d,Surgery,,119,138,-13.8
20210328,S08000015,,All,d,Accident & Emergency,,9,25,-64
20210328,S08000015,,All,d,All,d,964,1141.5,-15.5
20210328,S08000015,,All,d,Cardiology,,21,15,40
20210328,S08000015,,All,d,Medical (excl. Cardiology & Cancer),,610,650.5,-6.2
20210328,S08000015,,All,d,Medical (incl. Cardiology & Cancer),,631,665.5,-5.2
20210328,S08000015,,All,d,Paediatrics (medical & surgical),,92,149.5,-38.5
20210328,S08000015,,All,d,Paediatrics (medical),,92,149.5,-38.5
20210328,S08000015,,All,d,Surgery,,224,300,-25.3
20210328,S08000015,,All,d,NA,NA,8,1.5,433.3
20210328,S08000016,,All,d,All,d,230,277.5,-17.1
20210328,S08000016,,All,d,Cardiology,,8,6.5,23.1
20210328,S08000016,,All,d,Community,,14,19,-26.3
20210328,S08000016,,All,d,Medical (excl. Cardiology & Cancer),,115,125,-8
20210328,S08000016,,All,d,Medical (incl. Cardiology & Cancer),,123,131.5,-6.5
20210328,S08000016,,All,d,Paediatrics (medical & surgical),,30,42.5,-29.4
20210328,S08000016,,All,d,Paediatrics (medical),,30,42.5,-29.4
20210328,S08000016,,All,d,Surgery,,63,83.5,-24.6
20210328,S08000017,,All,d,All,d,398,417.5,-4.7
20210328,S08000017,,All,d,Community,,28,31,-9.7
20210328,S08000017,,All,d,Gynaecology,,11,23,-52.2
20210328,S08000017,,All,d,Medical (excl. Cardiology & Cancer),,204,200.5,1.7
20210328,S08000017,,All,d,Medical (incl. Cardiology & Cancer),,207,205,1
20210328,S08000017,,All,d,Paediatrics (medical & surgical),,41,48.5,-15.5
20210328,S08000017,,All,d,Paediatrics (medical),,41,48.5,-15.5
20210328,S08000017,,All,d,Surgery,,111,109.5,1.4
20210328,S08000019,,All,d,All,d,724,1081.5,-33.1
20210328,S08000019,,All,d,Gynaecology,,26,39,-33.3
20210328,S08000019,,All,d,Medical (excl. Cardiology & Cancer),,421,691,-39.1
20210328,S08000019,,All,d,Medical (incl. Cardiology & Cancer),,425,698.5,-39.2
20210328,S08000019,,All,d,Paediatrics (medical & surgical),,78,101.5,-23.2
20210328,S08000019,,All,d,Paediatrics (medical),,78,99,-21.2
20210328,S08000019,,All,d,Surgery,,194,227,-14.5
20210328,S08000020,,All,d,Accident & Emergency,,27,41,-34.1
20210328,S08000020,,All,d,All,d,1158,1347.5,-14.1
20210328,S08000020,,All,d,Cancer,,38,39.5,-3.8
20210328,S08000020,,All,d,Cardiology,,53,33.5,58.2
20210328,S08000020,,All,d,Community,,36,61.5,-41.5
20210328,S08000020,,All,d,Gynaecology,,19,36,-47.2
20210328,S08000020,,All,d,Medical (excl. Cardiology & Cancer),,506,521,-2.9
20210328,S08000020,,All,d,Medical (incl. Cardiology & Cancer),,597,594,0.5
20210328,S08000020,,All,d,Paediatrics (medical & surgical),,85,140,-39.3
20210328,S08000020,,All,d,Paediatrics (medical),,74,127,-41.7
20210328,S08000020,,All,d,Paediatrics (surgical),,11,13,-15.4
20210328,S08000020,,All,d,Surgery,,394,471,-16.3
20210328,S08000022,,All,d,All,d,656,785.5,-16.5
20210328,S08000022,,All,d,Cancer,,13,7,85.7
20210328,S08000022,,All,d,Cardiology,,13,13.5,-3.7
20210328,S08000022,,All,d,Community,,76,79,-3.8
20210328,S08000022,,All,d,Gynaecology,,10,26.5,-62.3
20210328,S08000022,,All,d,Medical (excl. Cardiology & Cancer),,290,344.5,-15.8
20210328,S08000022,,All,d,Medical (incl. Cardiology & Cancer),,316,365,-13.4
20210328,S08000022,,All,d,Paediatrics (medical & surgical),,70,71.5,-2.1
20210328,S08000022,,All,d,Paediatrics (medical),,70,71.5,-2.1
20210328,S08000022,,All,d,Surgery,,184,243.5,-24.4
20210328,S08000024,,All,d,Accident & Emergency,,183,58.5,212.8
20210328,S08000024,,All,d,All,d,2187,2183,0.2
20210328,S08000024,,All,d,Cancer,,119,94.5,25.9
20210328,S08000024,,All,d,Cardiology,,69,75.5,-8.6
20210328,S08000024,,All,d,Community,,6,0,8000
20210328,S08000024,,All,d,Gynaecology,,41,64,-35.9
20210328,S08000024,,All,d,Medical (excl. Cardiology & Cancer),,990,929.5,6.5
20210328,S08000024,,All,d,Medical (incl. Cardiology & Cancer),,1178,1099.5,7.1
20210328,S08000024,,All,d,Paediatrics (medical & surgical),,161,185,-13
20210328,S08000024,,All,d,Paediatrics (medical),,132,158,-16.5
20210328,S08000024,,All,d,Paediatrics (surgical),,29,27,7.4
20210328,S08000024,,All,d,Surgery,,617,775.5,-20.4
20210328,S08000025,,All,d,All,d,39,41.5,-6
20210328,S08000025,,All,d,Medical (excl. Cardiology & Cancer),,24,32,-25
20210328,S08000025,,All,d,Medical (incl. Cardiology & Cancer),,25,32,-21.9
20210328,S08000025,,All,d,Surgery,,14,9.5,47.4
20210328,S08000026,,All,d,All,d,41,41.5,-1.2
20210328,S08000026,,All,d,Medical (excl. Cardiology & Cancer),,26,27,-3.7
20210328,S08000026,,All,d,Medical (incl. Cardiology & Cancer),,26,27,-3.7
20210328,S08000026,,All,d,Surgery,,15,13.5,11.1
20210328,S08000028,,All,d,All,d,57,76,-25
20210328,S08000028,,All,d,Community,,7,12,-41.7
20210328,S08000028,,All,d,Medical (excl. Cardiology & Cancer),,27,36.5,-26
20210328,S08000028,,All,d,Medical (incl. Cardiology & Cancer),,27,36.5,-26
20210328,S08000028,,All,d,Surgery,,22,23,-4.3
20210328,S08000029,,All,d,Accident & Emergency,,61,53,15.1
20210328,S08000029,,All,d,All,d,831,966,-14
20210328,S08000029,,All,d,Cardiology,,28,30.5,-8.2
20210328,S08000029,,All,d,Community,,12,8,50
20210328,S08000029,,All,d,Gynaecology,,28,31,-9.7
20210328,S08000029,,All,d,Medical (excl. Cardiology & Cancer),,413,476.5,-13.3
20210328,S08000029,,All,d,Medical (incl. Cardiology & Cancer),,441,507,-13
20210328,S08000029,,All,d,Paediatrics (medical & surgical),,61,108,-43.5
20210328,S08000029,,All,d,Paediatrics (medical),,60,108,-44.4
20210328,S08000029,,All,d,Surgery,,228,257.5,-11.5
